n_hidden,layer_size,eta,activation,n_epochs,optimizer,train_acc,val_acc
0,1000,0.01,leaky_ReLU,250,train_network_stocastic_ADAM,1.0,0.79
0,1000,0.01,leaky_ReLU,500,train_network_SRMSprop,1.0,0.84
0,1000,0.01,leaky_ReLU,500,train_network_stocastic_ADAM,1.0,0.85
1,25,0.1,sigmoid,25,train_network_SRMSprop,1.0,0.82
1,25,0.1,sigmoid,25,train_network_stocastic_ADAM,1.0,0.78
1,25,0.1,sigmoid,50,train_network_SRMSprop,0.9966666666666667,0.78
1,25,0.1,sigmoid,50,train_network_stocastic_ADAM,1.0,0.79
1,25,0.1,sigmoid,100,train_network_SRMSprop,1.0,0.81
1,25,0.1,sigmoid,100,train_network_stocastic_ADAM,1.0,0.8
1,25,0.1,sigmoid,250,train_network_SRMSprop,1.0,0.77
1,25,0.1,sigmoid,250,train_network_stocastic_ADAM,1.0,0.82
1,25,0.1,sigmoid,500,train_network_SRMSprop,1.0,0.75
1,25,0.1,sigmoid,500,train_network_stocastic_ADAM,1.0,0.82
1,25,0.1,ReLU,25,train_network_SRMSprop,0.9833333333333333,0.74
1,25,0.1,ReLU,25,train_network_stocastic_ADAM,0.9566666666666667,0.82
1,25,0.1,ReLU,50,train_network_SRMSprop,0.95,0.71
1,25,0.1,ReLU,50,train_network_stocastic_ADAM,0.98,0.75
1,25,0.1,ReLU,100,train_network_SRMSprop,0.9966666666666667,0.72
1,25,0.1,ReLU,100,train_network_stocastic_ADAM,0.99,0.74
1,25,0.1,ReLU,250,train_network_SRMSprop,1.0,0.81
1,25,0.1,ReLU,250,train_network_stocastic_ADAM,1.0,0.71
1,25,0.1,ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,25,0.1,ReLU,500,train_network_stocastic_ADAM,0.9966666666666667,0.79
1,25,0.1,leaky_ReLU,25,train_network_SRMSprop,0.98,0.73
1,25,0.1,leaky_ReLU,25,train_network_stocastic_ADAM,0.9833333333333333,0.8
1,25,0.1,leaky_ReLU,50,train_network_SRMSprop,0.98,0.78
1,25,0.1,leaky_ReLU,50,train_network_stocastic_ADAM,0.99,0.75
1,25,0.1,leaky_ReLU,100,train_network_SRMSprop,0.9933333333333333,0.75
1,25,0.1,leaky_ReLU,100,train_network_stocastic_ADAM,0.9833333333333333,0.76
1,25,0.1,leaky_ReLU,250,train_network_SRMSprop,0.98,0.8
1,25,0.1,leaky_ReLU,250,train_network_stocastic_ADAM,0.9966666666666667,0.81
1,25,0.1,leaky_ReLU,500,train_network_SRMSprop,0.9966666666666667,0.77
1,25,0.1,leaky_ReLU,500,train_network_stocastic_ADAM,1.0,0.81
1,25,0.01,sigmoid,25,train_network_SRMSprop,0.97,0.81
1,25,0.01,sigmoid,25,train_network_stocastic_ADAM,0.96,0.79
1,25,0.01,sigmoid,50,train_network_SRMSprop,1.0,0.81
1,25,0.01,sigmoid,50,train_network_stocastic_ADAM,1.0,0.81
1,25,0.01,sigmoid,100,train_network_SRMSprop,1.0,0.82
1,25,0.01,sigmoid,100,train_network_stocastic_ADAM,1.0,0.81
1,25,0.01,sigmoid,250,train_network_SRMSprop,1.0,0.81
1,25,0.01,sigmoid,250,train_network_stocastic_ADAM,1.0,0.78
1,25,0.01,sigmoid,500,train_network_SRMSprop,1.0,0.81
1,25,0.01,sigmoid,500,train_network_stocastic_ADAM,1.0,0.82
1,25,0.01,ReLU,25,train_network_SRMSprop,0.9933333333333333,0.7
1,25,0.01,ReLU,25,train_network_stocastic_ADAM,0.9733333333333334,0.73
1,25,0.01,ReLU,50,train_network_SRMSprop,1.0,0.75
1,25,0.01,ReLU,50,train_network_stocastic_ADAM,1.0,0.77
1,25,0.01,ReLU,100,train_network_SRMSprop,1.0,0.73
1,25,0.01,ReLU,100,train_network_stocastic_ADAM,1.0,0.8
1,25,0.01,ReLU,250,train_network_SRMSprop,1.0,0.74
1,25,0.01,ReLU,250,train_network_stocastic_ADAM,1.0,0.76
1,25,0.01,ReLU,500,train_network_SRMSprop,1.0,0.74
1,25,0.01,ReLU,500,train_network_stocastic_ADAM,1.0,0.78
1,25,0.01,leaky_ReLU,25,train_network_SRMSprop,0.9966666666666667,0.71
1,25,0.01,leaky_ReLU,25,train_network_stocastic_ADAM,0.99,0.75
1,25,0.01,leaky_ReLU,50,train_network_SRMSprop,1.0,0.76
1,25,0.01,leaky_ReLU,50,train_network_stocastic_ADAM,0.9966666666666667,0.79
1,25,0.01,leaky_ReLU,100,train_network_SRMSprop,1.0,0.76
1,25,0.01,leaky_ReLU,100,train_network_stocastic_ADAM,1.0,0.77
1,25,0.01,leaky_ReLU,250,train_network_SRMSprop,1.0,0.74
1,25,0.01,leaky_ReLU,250,train_network_stocastic_ADAM,1.0,0.8
1,25,0.01,leaky_ReLU,500,train_network_SRMSprop,1.0,0.82
1,25,0.01,leaky_ReLU,500,train_network_stocastic_ADAM,1.0,0.76
1,50,0.1,sigmoid,25,train_network_SRMSprop,0.9833333333333333,0.8
1,50,0.1,sigmoid,25,train_network_stocastic_ADAM,1.0,0.82
1,50,0.1,sigmoid,50,train_network_SRMSprop,0.99,0.81
1,50,0.1,sigmoid,50,train_network_stocastic_ADAM,1.0,0.8
1,50,0.1,sigmoid,100,train_network_SRMSprop,0.9933333333333333,0.77
1,50,0.1,sigmoid,100,train_network_stocastic_ADAM,1.0,0.77
1,50,0.1,sigmoid,250,train_network_SRMSprop,0.9966666666666667,0.85
1,50,0.1,sigmoid,250,train_network_stocastic_ADAM,0.9966666666666667,0.81
1,50,0.1,sigmoid,500,train_network_SRMSprop,1.0,0.78
1,50,0.1,sigmoid,500,train_network_stocastic_ADAM,1.0,0.79
1,50,0.1,ReLU,25,train_network_SRMSprop,0.97,0.72
1,50,0.1,ReLU,25,train_network_stocastic_ADAM,0.9966666666666667,0.83
1,50,0.1,ReLU,50,train_network_SRMSprop,0.99,0.79
1,50,0.1,ReLU,50,train_network_stocastic_ADAM,0.98,0.8
1,50,0.1,ReLU,100,train_network_SRMSprop,0.98,0.78
1,50,0.1,ReLU,100,train_network_stocastic_ADAM,0.98,0.69
1,50,0.1,ReLU,250,train_network_SRMSprop,0.99,0.78
1,50,0.1,ReLU,250,train_network_stocastic_ADAM,1.0,0.81
1,50,0.1,ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,50,0.1,ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,50,0.1,leaky_ReLU,25,train_network_SRMSprop,0.93,0.75
1,50,0.1,leaky_ReLU,25,train_network_stocastic_ADAM,0.8466666666666667,0.68
1,50,0.1,leaky_ReLU,50,train_network_SRMSprop,0.99,0.81
1,50,0.1,leaky_ReLU,50,train_network_stocastic_ADAM,0.9833333333333333,0.78
1,50,0.1,leaky_ReLU,100,train_network_SRMSprop,0.9933333333333333,0.78
1,50,0.1,leaky_ReLU,100,train_network_stocastic_ADAM,0.9933333333333333,0.77
1,50,0.1,leaky_ReLU,250,train_network_SRMSprop,1.0,0.82
1,50,0.1,leaky_ReLU,250,train_network_stocastic_ADAM,1.0,0.69
1,50,0.1,leaky_ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,50,0.1,leaky_ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,50,0.01,sigmoid,25,train_network_SRMSprop,0.9933333333333333,0.76
1,50,0.01,sigmoid,25,train_network_stocastic_ADAM,0.99,0.77
1,50,0.01,sigmoid,50,train_network_SRMSprop,1.0,0.84
1,50,0.01,sigmoid,50,train_network_stocastic_ADAM,1.0,0.79
1,50,0.01,sigmoid,100,train_network_SRMSprop,1.0,0.8
1,50,0.01,sigmoid,100,train_network_stocastic_ADAM,1.0,0.76
1,50,0.01,sigmoid,250,train_network_SRMSprop,1.0,0.83
1,50,0.01,sigmoid,250,train_network_stocastic_ADAM,1.0,0.79
1,50,0.01,sigmoid,500,train_network_SRMSprop,1.0,0.77
1,50,0.01,sigmoid,500,train_network_stocastic_ADAM,1.0,0.79
1,50,0.01,ReLU,25,train_network_SRMSprop,0.9966666666666667,0.78
1,50,0.01,ReLU,25,train_network_stocastic_ADAM,0.9966666666666667,0.77
1,50,0.01,ReLU,50,train_network_SRMSprop,1.0,0.77
1,50,0.01,ReLU,50,train_network_stocastic_ADAM,1.0,0.8
1,50,0.01,ReLU,100,train_network_SRMSprop,1.0,0.82
1,50,0.01,ReLU,100,train_network_stocastic_ADAM,1.0,0.82
1,50,0.01,ReLU,250,train_network_SRMSprop,1.0,0.75
1,50,0.01,ReLU,250,train_network_stocastic_ADAM,1.0,0.81
1,50,0.01,ReLU,500,train_network_SRMSprop,1.0,0.79
1,50,0.01,ReLU,500,train_network_stocastic_ADAM,1.0,0.81
1,50,0.01,leaky_ReLU,25,train_network_SRMSprop,1.0,0.64
1,50,0.01,leaky_ReLU,25,train_network_stocastic_ADAM,1.0,0.75
1,50,0.01,leaky_ReLU,50,train_network_SRMSprop,1.0,0.79
1,50,0.01,leaky_ReLU,50,train_network_stocastic_ADAM,1.0,0.75
1,50,0.01,leaky_ReLU,100,train_network_SRMSprop,1.0,0.76
1,50,0.01,leaky_ReLU,100,train_network_stocastic_ADAM,0.9966666666666667,0.77
1,50,0.01,leaky_ReLU,250,train_network_SRMSprop,1.0,0.83
1,50,0.01,leaky_ReLU,250,train_network_stocastic_ADAM,1.0,0.82
1,50,0.01,leaky_ReLU,500,train_network_SRMSprop,1.0,0.82
1,50,0.01,leaky_ReLU,500,train_network_stocastic_ADAM,1.0,0.79
1,100,0.1,sigmoid,25,train_network_SRMSprop,0.9933333333333333,0.8
1,100,0.1,sigmoid,25,train_network_stocastic_ADAM,0.9866666666666667,0.81
1,100,0.1,sigmoid,50,train_network_SRMSprop,0.9966666666666667,0.78
1,100,0.1,sigmoid,50,train_network_stocastic_ADAM,1.0,0.79
1,100,0.1,sigmoid,100,train_network_SRMSprop,1.0,0.83
1,100,0.1,sigmoid,100,train_network_stocastic_ADAM,1.0,0.82
1,100,0.1,sigmoid,250,train_network_SRMSprop,1.0,0.79
1,100,0.1,sigmoid,250,train_network_stocastic_ADAM,1.0,0.83
1,100,0.1,sigmoid,500,train_network_SRMSprop,1.0,0.85
1,100,0.1,sigmoid,500,train_network_stocastic_ADAM,0.9933333333333333,0.78
1,100,0.1,ReLU,25,train_network_SRMSprop,0.97,0.8
1,100,0.1,ReLU,25,train_network_stocastic_ADAM,0.96,0.63
1,100,0.1,ReLU,50,train_network_SRMSprop,0.9866666666666667,0.69
1,100,0.1,ReLU,50,train_network_stocastic_ADAM,0.9966666666666667,0.78
1,100,0.1,ReLU,100,train_network_SRMSprop,0.9766666666666667,0.82
1,100,0.1,ReLU,100,train_network_stocastic_ADAM,0.9966666666666667,0.77
1,100,0.1,ReLU,250,train_network_SRMSprop,0.9966666666666667,0.78
1,100,0.1,ReLU,250,train_network_stocastic_ADAM,0.99,0.78
1,100,0.1,ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,100,0.1,ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,100,0.1,leaky_ReLU,25,train_network_SRMSprop,0.8966666666666666,0.7
1,100,0.1,leaky_ReLU,25,train_network_stocastic_ADAM,0.97,0.69
1,100,0.1,leaky_ReLU,50,train_network_SRMSprop,0.9833333333333333,0.79
1,100,0.1,leaky_ReLU,50,train_network_stocastic_ADAM,0.9533333333333334,0.76
1,100,0.1,leaky_ReLU,100,train_network_SRMSprop,0.9566666666666667,0.77
1,100,0.1,leaky_ReLU,100,train_network_stocastic_ADAM,0.9733333333333334,0.81
1,100,0.1,leaky_ReLU,250,train_network_SRMSprop,0.09666666666666666,0.13
1,100,0.1,leaky_ReLU,250,train_network_stocastic_ADAM,1.0,0.78
1,100,0.1,leaky_ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,100,0.1,leaky_ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,100,0.01,sigmoid,25,train_network_SRMSprop,1.0,0.81
1,100,0.01,sigmoid,25,train_network_stocastic_ADAM,0.9933333333333333,0.8
1,100,0.01,sigmoid,50,train_network_SRMSprop,1.0,0.78
1,100,0.01,sigmoid,50,train_network_stocastic_ADAM,1.0,0.83
1,100,0.01,sigmoid,100,train_network_SRMSprop,1.0,0.78
1,100,0.01,sigmoid,100,train_network_stocastic_ADAM,1.0,0.81
1,100,0.01,sigmoid,250,train_network_SRMSprop,1.0,0.79
1,100,0.01,sigmoid,250,train_network_stocastic_ADAM,1.0,0.78
1,100,0.01,sigmoid,500,train_network_SRMSprop,1.0,0.77
1,100,0.01,sigmoid,500,train_network_stocastic_ADAM,1.0,0.81
1,100,0.01,ReLU,25,train_network_SRMSprop,1.0,0.74
1,100,0.01,ReLU,25,train_network_stocastic_ADAM,1.0,0.71
1,100,0.01,ReLU,50,train_network_SRMSprop,1.0,0.77
1,100,0.01,ReLU,50,train_network_stocastic_ADAM,1.0,0.82
1,100,0.01,ReLU,100,train_network_SRMSprop,0.9966666666666667,0.83
1,100,0.01,ReLU,100,train_network_stocastic_ADAM,1.0,0.79
1,100,0.01,ReLU,250,train_network_SRMSprop,1.0,0.79
1,100,0.01,ReLU,250,train_network_stocastic_ADAM,1.0,0.8
1,100,0.01,ReLU,500,train_network_SRMSprop,1.0,0.85
1,100,0.01,ReLU,500,train_network_stocastic_ADAM,1.0,0.75
1,100,0.01,leaky_ReLU,25,train_network_SRMSprop,0.9933333333333333,0.7
1,100,0.01,leaky_ReLU,25,train_network_stocastic_ADAM,0.9933333333333333,0.74
1,100,0.01,leaky_ReLU,50,train_network_SRMSprop,1.0,0.8
1,100,0.01,leaky_ReLU,50,train_network_stocastic_ADAM,0.9933333333333333,0.73
1,100,0.01,leaky_ReLU,100,train_network_SRMSprop,1.0,0.65
1,100,0.01,leaky_ReLU,100,train_network_stocastic_ADAM,0.9966666666666667,0.78
1,100,0.01,leaky_ReLU,250,train_network_SRMSprop,1.0,0.79
1,100,0.01,leaky_ReLU,250,train_network_stocastic_ADAM,1.0,0.82
1,100,0.01,leaky_ReLU,500,train_network_SRMSprop,1.0,0.82
1,100,0.01,leaky_ReLU,500,train_network_stocastic_ADAM,0.9966666666666667,0.79
1,250,0.1,sigmoid,25,train_network_SRMSprop,0.9733333333333334,0.77
1,250,0.1,sigmoid,25,train_network_stocastic_ADAM,0.96,0.78
1,250,0.1,sigmoid,50,train_network_SRMSprop,0.99,0.82
1,250,0.1,sigmoid,50,train_network_stocastic_ADAM,0.9966666666666667,0.76
1,250,0.1,sigmoid,100,train_network_SRMSprop,1.0,0.78
1,250,0.1,sigmoid,100,train_network_stocastic_ADAM,0.95,0.75
1,250,0.1,sigmoid,250,train_network_SRMSprop,0.9966666666666667,0.82
1,250,0.1,sigmoid,250,train_network_stocastic_ADAM,0.9933333333333333,0.81
1,250,0.1,sigmoid,500,train_network_SRMSprop,1.0,0.84
1,250,0.1,sigmoid,500,train_network_stocastic_ADAM,1.0,0.78
1,250,0.1,ReLU,25,train_network_SRMSprop,0.9533333333333334,0.77
1,250,0.1,ReLU,25,train_network_stocastic_ADAM,0.95,0.74
1,250,0.1,ReLU,50,train_network_SRMSprop,0.94,0.73
1,250,0.1,ReLU,50,train_network_stocastic_ADAM,0.9566666666666667,0.79
1,250,0.1,ReLU,100,train_network_SRMSprop,0.98,0.75
1,250,0.1,ReLU,100,train_network_stocastic_ADAM,0.94,0.78
1,250,0.1,ReLU,250,train_network_SRMSprop,0.09666666666666666,0.13
1,250,0.1,ReLU,250,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,250,0.1,ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,250,0.1,ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,250,0.1,leaky_ReLU,25,train_network_SRMSprop,0.8733333333333333,0.71
1,250,0.1,leaky_ReLU,25,train_network_stocastic_ADAM,0.95,0.74
1,250,0.1,leaky_ReLU,50,train_network_SRMSprop,0.9666666666666667,0.75
1,250,0.1,leaky_ReLU,50,train_network_stocastic_ADAM,0.98,0.82
1,250,0.1,leaky_ReLU,100,train_network_SRMSprop,0.9766666666666667,0.83
1,250,0.1,leaky_ReLU,100,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,250,0.1,leaky_ReLU,250,train_network_SRMSprop,0.09666666666666666,0.13
1,250,0.1,leaky_ReLU,250,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,250,0.1,leaky_ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,250,0.1,leaky_ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,250,0.01,sigmoid,25,train_network_SRMSprop,1.0,0.75
1,250,0.01,sigmoid,25,train_network_stocastic_ADAM,0.9966666666666667,0.72
1,250,0.01,sigmoid,50,train_network_SRMSprop,1.0,0.81
1,250,0.01,sigmoid,50,train_network_stocastic_ADAM,0.9966666666666667,0.78
1,250,0.01,sigmoid,100,train_network_SRMSprop,1.0,0.78
1,250,0.01,sigmoid,100,train_network_stocastic_ADAM,1.0,0.77
1,250,0.01,sigmoid,250,train_network_SRMSprop,1.0,0.76
1,250,0.01,sigmoid,250,train_network_stocastic_ADAM,1.0,0.76
1,250,0.01,sigmoid,500,train_network_SRMSprop,1.0,0.79
1,250,0.01,sigmoid,500,train_network_stocastic_ADAM,1.0,0.77
1,250,0.01,ReLU,25,train_network_SRMSprop,0.99,0.75
1,250,0.01,ReLU,25,train_network_stocastic_ADAM,0.9933333333333333,0.62
1,250,0.01,ReLU,50,train_network_SRMSprop,1.0,0.73
1,250,0.01,ReLU,50,train_network_stocastic_ADAM,0.9933333333333333,0.77
1,250,0.01,ReLU,100,train_network_SRMSprop,0.9933333333333333,0.77
1,250,0.01,ReLU,100,train_network_stocastic_ADAM,1.0,0.79
1,250,0.01,ReLU,250,train_network_SRMSprop,0.99,0.77
1,250,0.01,ReLU,250,train_network_stocastic_ADAM,1.0,0.8
1,250,0.01,ReLU,500,train_network_SRMSprop,1.0,0.85
1,250,0.01,ReLU,500,train_network_stocastic_ADAM,1.0,0.81
1,250,0.01,leaky_ReLU,25,train_network_SRMSprop,0.9666666666666667,0.76
1,250,0.01,leaky_ReLU,25,train_network_stocastic_ADAM,0.9966666666666667,0.69
1,250,0.01,leaky_ReLU,50,train_network_SRMSprop,1.0,0.8
1,250,0.01,leaky_ReLU,50,train_network_stocastic_ADAM,0.9933333333333333,0.75
1,250,0.01,leaky_ReLU,100,train_network_SRMSprop,0.9933333333333333,0.74
1,250,0.01,leaky_ReLU,100,train_network_stocastic_ADAM,0.9933333333333333,0.67
1,250,0.01,leaky_ReLU,250,train_network_SRMSprop,0.9966666666666667,0.81
1,250,0.01,leaky_ReLU,250,train_network_stocastic_ADAM,0.9933333333333333,0.78
1,250,0.01,leaky_ReLU,500,train_network_SRMSprop,1.0,0.82
1,250,0.01,leaky_ReLU,500,train_network_stocastic_ADAM,1.0,0.78
1,500,0.1,sigmoid,25,train_network_SRMSprop,0.9933333333333333,0.8
1,500,0.1,sigmoid,25,train_network_stocastic_ADAM,0.99,0.75
1,500,0.1,sigmoid,50,train_network_SRMSprop,0.9833333333333333,0.83
1,500,0.1,sigmoid,50,train_network_stocastic_ADAM,0.9833333333333333,0.77
1,500,0.1,sigmoid,100,train_network_SRMSprop,1.0,0.8
1,500,0.1,sigmoid,100,train_network_stocastic_ADAM,0.9833333333333333,0.76
1,500,0.1,sigmoid,250,train_network_SRMSprop,1.0,0.83
1,500,0.1,sigmoid,250,train_network_stocastic_ADAM,0.9933333333333333,0.82
1,500,0.1,sigmoid,500,train_network_SRMSprop,1.0,0.83
1,500,0.1,sigmoid,500,train_network_stocastic_ADAM,1.0,0.81
1,500,0.1,ReLU,25,train_network_SRMSprop,0.9366666666666666,0.7
1,500,0.1,ReLU,25,train_network_stocastic_ADAM,0.98,0.77
1,500,0.1,ReLU,50,train_network_SRMSprop,0.98,0.81
1,500,0.1,ReLU,50,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,500,0.1,ReLU,100,train_network_SRMSprop,0.09666666666666666,0.13
1,500,0.1,ReLU,100,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,500,0.1,ReLU,250,train_network_SRMSprop,0.09666666666666666,0.13
1,500,0.1,ReLU,250,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,500,0.1,ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,500,0.1,ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,500,0.1,leaky_ReLU,25,train_network_SRMSprop,0.93,0.7
1,500,0.1,leaky_ReLU,25,train_network_stocastic_ADAM,0.98,0.83
1,500,0.1,leaky_ReLU,50,train_network_SRMSprop,0.09666666666666666,0.13
1,500,0.1,leaky_ReLU,50,train_network_stocastic_ADAM,0.96,0.65
1,500,0.1,leaky_ReLU,100,train_network_SRMSprop,0.09666666666666666,0.13
1,500,0.1,leaky_ReLU,100,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,500,0.1,leaky_ReLU,250,train_network_SRMSprop,0.09666666666666666,0.13
1,500,0.1,leaky_ReLU,250,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,500,0.1,leaky_ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,500,0.1,leaky_ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,500,0.01,sigmoid,25,train_network_SRMSprop,0.98,0.73
1,500,0.01,sigmoid,25,train_network_stocastic_ADAM,0.9866666666666667,0.73
1,500,0.01,sigmoid,50,train_network_SRMSprop,0.9966666666666667,0.82
1,500,0.01,sigmoid,50,train_network_stocastic_ADAM,0.9833333333333333,0.72
1,500,0.01,sigmoid,100,train_network_SRMSprop,1.0,0.74
1,500,0.01,sigmoid,100,train_network_stocastic_ADAM,1.0,0.8
1,500,0.01,sigmoid,250,train_network_SRMSprop,1.0,0.8
1,500,0.01,sigmoid,250,train_network_stocastic_ADAM,1.0,0.78
1,500,0.01,sigmoid,500,train_network_SRMSprop,1.0,0.77
1,500,0.01,sigmoid,500,train_network_stocastic_ADAM,1.0,0.8
1,500,0.01,ReLU,25,train_network_SRMSprop,0.97,0.8
1,500,0.01,ReLU,25,train_network_stocastic_ADAM,0.98,0.81
1,500,0.01,ReLU,50,train_network_SRMSprop,1.0,0.76
1,500,0.01,ReLU,50,train_network_stocastic_ADAM,0.9933333333333333,0.79
1,500,0.01,ReLU,100,train_network_SRMSprop,1.0,0.76
1,500,0.01,ReLU,100,train_network_stocastic_ADAM,1.0,0.84
1,500,0.01,ReLU,250,train_network_SRMSprop,1.0,0.75
1,500,0.01,ReLU,250,train_network_stocastic_ADAM,0.9966666666666667,0.77
1,500,0.01,ReLU,500,train_network_SRMSprop,1.0,0.83
1,500,0.01,ReLU,500,train_network_stocastic_ADAM,1.0,0.75
1,500,0.01,leaky_ReLU,25,train_network_SRMSprop,0.9933333333333333,0.78
1,500,0.01,leaky_ReLU,25,train_network_stocastic_ADAM,0.9666666666666667,0.76
1,500,0.01,leaky_ReLU,50,train_network_SRMSprop,0.9933333333333333,0.84
1,500,0.01,leaky_ReLU,50,train_network_stocastic_ADAM,0.9966666666666667,0.78
1,500,0.01,leaky_ReLU,100,train_network_SRMSprop,0.9766666666666667,0.78
1,500,0.01,leaky_ReLU,100,train_network_stocastic_ADAM,1.0,0.77
1,500,0.01,leaky_ReLU,250,train_network_SRMSprop,1.0,0.78
1,500,0.01,leaky_ReLU,250,train_network_stocastic_ADAM,1.0,0.83
1,500,0.01,leaky_ReLU,500,train_network_SRMSprop,1.0,0.84
1,500,0.01,leaky_ReLU,500,train_network_stocastic_ADAM,1.0,0.79
1,1000,0.1,sigmoid,25,train_network_SRMSprop,0.9666666666666667,0.83
1,1000,0.1,sigmoid,25,train_network_stocastic_ADAM,0.98,0.76
1,1000,0.1,sigmoid,50,train_network_SRMSprop,0.99,0.81
1,1000,0.1,sigmoid,50,train_network_stocastic_ADAM,0.9833333333333333,0.84
1,1000,0.1,sigmoid,100,train_network_SRMSprop,0.9933333333333333,0.82
1,1000,0.1,sigmoid,100,train_network_stocastic_ADAM,1.0,0.77
1,1000,0.1,sigmoid,250,train_network_SRMSprop,1.0,0.85
1,1000,0.1,sigmoid,250,train_network_stocastic_ADAM,1.0,0.83
1,1000,0.1,sigmoid,500,train_network_SRMSprop,1.0,0.78
1,1000,0.1,sigmoid,500,train_network_stocastic_ADAM,0.9966666666666667,0.82
1,1000,0.1,ReLU,25,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,ReLU,25,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,ReLU,50,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,ReLU,50,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,ReLU,100,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,ReLU,100,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,ReLU,250,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,ReLU,250,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,25,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,25,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,50,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,50,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,100,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,100,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,250,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,250,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,500,train_network_SRMSprop,0.09666666666666666,0.13
1,1000,0.1,leaky_ReLU,500,train_network_stocastic_ADAM,0.09666666666666666,0.13
1,1000,0.01,sigmoid,25,train_network_SRMSprop,0.9533333333333334,0.76
1,1000,0.01,sigmoid,25,train_network_stocastic_ADAM,1.0,0.73
1,1000,0.01,sigmoid,50,train_network_SRMSprop,0.98,0.63
1,1000,0.01,sigmoid,50,train_network_stocastic_ADAM,1.0,0.73
1,1000,0.01,sigmoid,100,train_network_SRMSprop,0.9933333333333333,0.76
1,1000,0.01,sigmoid,100,train_network_stocastic_ADAM,0.9966666666666667,0.79
1,1000,0.01,sigmoid,250,train_network_SRMSprop,0.9966666666666667,0.83
1,1000,0.01,sigmoid,250,train_network_stocastic_ADAM,1.0,0.77
1,1000,0.01,sigmoid,500,train_network_SRMSprop,1.0,0.85
1,1000,0.01,sigmoid,500,train_network_stocastic_ADAM,1.0,0.81
1,1000,0.01,ReLU,25,train_network_SRMSprop,0.9833333333333333,0.71
1,1000,0.01,ReLU,25,train_network_stocastic_ADAM,0.99,0.75
1,1000,0.01,ReLU,50,train_network_SRMSprop,0.99,0.79
1,1000,0.01,ReLU,50,train_network_stocastic_ADAM,0.98,0.71
1,1000,0.01,ReLU,100,train_network_SRMSprop,0.9933333333333333,0.83
1,1000,0.01,ReLU,100,train_network_stocastic_ADAM,1.0,0.76
1,1000,0.01,ReLU,250,train_network_SRMSprop,1.0,0.8
1,1000,0.01,ReLU,250,train_network_stocastic_ADAM,1.0,0.82
1,1000,0.01,ReLU,500,train_network_SRMSprop,1.0,0.81
1,1000,0.01,ReLU,500,train_network_stocastic_ADAM,1.0,0.81
1,1000,0.01,leaky_ReLU,25,train_network_SRMSprop,0.9866666666666667,0.78
