n_hidden,layer_size,eta,activation,n_epochs,optimizer,train_acc,val_acc
0,10,0.01,sigmoid,50,train_network_SRMSprop,0.9907235621521335,0.9527777777777777
0,10,0.01,sigmoid,50,train_network_stocastic_ADAM,0.9786641929499073,0.9472222222222222
0,10,0.01,sigmoid,100,train_network_SRMSprop,0.9935064935064936,0.9611111111111111
0,10,0.01,sigmoid,100,train_network_stocastic_ADAM,0.9888682745825603,0.9388888888888889
0,10,0.01,ReLU,10,train_network_SRMSprop,0.9461966604823747,0.9
0,10,0.01,ReLU,10,train_network_stocastic_ADAM,0.9239332096474954,0.8555555555555555
0,10,0.01,ReLU,25,train_network_SRMSprop,0.9712430426716141,0.9472222222222222
0,10,0.01,ReLU,25,train_network_stocastic_ADAM,0.963821892393321,0.9305555555555556
0,10,0.01,ReLU,50,train_network_SRMSprop,0.9897959183673469,0.9722222222222222
0,10,0.01,ReLU,50,train_network_stocastic_ADAM,0.9768089053803339,0.9444444444444444
0,10,0.01,ReLU,100,train_network_SRMSprop,0.9944341372912802,0.9527777777777777
0,10,0.01,ReLU,100,train_network_stocastic_ADAM,0.9833024118738405,0.9388888888888889
0,10,0.01,leaky_ReLU,10,train_network_SRMSprop,0.935064935064935,0.9138888888888889
0,10,0.01,leaky_ReLU,10,train_network_stocastic_ADAM,0.9072356215213359,0.8722222222222222
0,10,0.01,leaky_ReLU,25,train_network_SRMSprop,0.9721706864564007,0.95
0,10,0.01,leaky_ReLU,25,train_network_stocastic_ADAM,0.9675324675324676,0.9305555555555556
0,10,0.01,leaky_ReLU,50,train_network_SRMSprop,0.987012987012987,0.95
0,10,0.01,leaky_ReLU,50,train_network_stocastic_ADAM,0.9777365491651205,0.9416666666666667
0,10,0.01,leaky_ReLU,100,train_network_SRMSprop,0.9907235621521335,0.9527777777777777
0,10,0.01,leaky_ReLU,100,train_network_stocastic_ADAM,0.9916512059369202,0.9555555555555556
0,10,0.01,linear,10,train_network_SRMSprop,0.9304267161410018,0.8861111111111111
0,10,0.01,linear,10,train_network_stocastic_ADAM,0.891465677179963,0.875
0,10,0.01,linear,25,train_network_SRMSprop,0.9693877551020408,0.9472222222222222
0,10,0.01,linear,25,train_network_stocastic_ADAM,0.9526901669758813,0.9138888888888889
0,10,0.01,linear,50,train_network_SRMSprop,0.9860853432282004,0.9333333333333333
0,10,0.01,linear,50,train_network_stocastic_ADAM,0.9860853432282004,0.9583333333333334
0,10,0.01,linear,100,train_network_SRMSprop,0.9944341372912802,0.9555555555555556
0,10,0.01,linear,100,train_network_stocastic_ADAM,0.9907235621521335,0.9416666666666667
0,10,0.01,softmax,10,train_network_SRMSprop,0.9359925788497218,0.8916666666666667
0,10,0.01,softmax,10,train_network_stocastic_ADAM,0.9137291280148423,0.8777777777777778
0,10,0.01,softmax,25,train_network_SRMSprop,0.9703153988868275,0.9583333333333334
0,10,0.01,softmax,25,train_network_stocastic_ADAM,0.963821892393321,0.9055555555555556
0,10,0.01,softmax,50,train_network_SRMSprop,0.987012987012987,0.9472222222222222
0,10,0.01,softmax,50,train_network_stocastic_ADAM,0.9786641929499073,0.9444444444444444
0,10,0.01,softmax,100,train_network_SRMSprop,0.9907235621521335,0.95
0,10,0.01,softmax,100,train_network_stocastic_ADAM,0.9851576994434137,0.9388888888888889
0,10,0.001,sigmoid,10,train_network_SRMSprop,0.3515769944341373,0.3638888888888889
0,10,0.001,sigmoid,10,train_network_stocastic_ADAM,0.28014842300556586,0.28055555555555556
0,10,0.001,sigmoid,25,train_network_SRMSprop,0.6493506493506493,0.6
0,10,0.001,sigmoid,25,train_network_stocastic_ADAM,0.6048237476808905,0.5805555555555556
0,10,0.001,sigmoid,50,train_network_SRMSprop,0.87291280148423,0.8111111111111111
0,10,0.001,sigmoid,50,train_network_stocastic_ADAM,0.8172541743970315,0.8
0,10,0.001,sigmoid,100,train_network_SRMSprop,0.9341372912801484,0.9027777777777778
0,10,0.001,sigmoid,100,train_network_stocastic_ADAM,0.9276437847866419,0.9055555555555556
0,10,0.001,ReLU,10,train_network_SRMSprop,0.3784786641929499,0.34444444444444444
0,10,0.001,ReLU,10,train_network_stocastic_ADAM,0.31539888682745826,0.28888888888888886
0,10,0.001,ReLU,25,train_network_SRMSprop,0.5686456400742115,0.5527777777777778
0,10,0.001,ReLU,25,train_network_stocastic_ADAM,0.5510204081632653,0.48055555555555557
0,10,0.001,ReLU,50,train_network_SRMSprop,0.8886827458256029,0.8277777777777777
0,10,0.001,ReLU,50,train_network_stocastic_ADAM,0.839517625231911,0.8083333333333333
0,10,0.001,ReLU,100,train_network_SRMSprop,0.9434137291280148,0.8861111111111111
0,10,0.001,ReLU,100,train_network_stocastic_ADAM,0.9155844155844156,0.8888888888888888
0,10,0.001,leaky_ReLU,10,train_network_SRMSprop,0.336734693877551,0.3527777777777778
0,10,0.001,leaky_ReLU,10,train_network_stocastic_ADAM,0.32189239332096475,0.3333333333333333
0,10,0.001,leaky_ReLU,25,train_network_SRMSprop,0.6855287569573284,0.6583333333333333
0,10,0.001,leaky_ReLU,25,train_network_stocastic_ADAM,0.5602968460111317,0.5166666666666667
0,10,0.001,leaky_ReLU,50,train_network_SRMSprop,0.8441558441558441,0.8
0,10,0.001,leaky_ReLU,50,train_network_stocastic_ADAM,0.8246753246753247,0.7916666666666666
0,10,0.001,leaky_ReLU,100,train_network_SRMSprop,0.9341372912801484,0.8972222222222223
0,10,0.001,leaky_ReLU,100,train_network_stocastic_ADAM,0.935064935064935,0.8944444444444445
0,10,0.001,linear,10,train_network_SRMSprop,0.2764378478664193,0.25
0,10,0.001,linear,10,train_network_stocastic_ADAM,0.2820037105751391,0.23055555555555557
0,10,0.001,linear,25,train_network_SRMSprop,0.5992578849721707,0.55
0,10,0.001,linear,25,train_network_stocastic_ADAM,0.6159554730983302,0.6277777777777778
0,10,0.001,linear,50,train_network_SRMSprop,0.8246753246753247,0.7944444444444444
0,10,0.001,linear,50,train_network_stocastic_ADAM,0.800556586270872,0.7722222222222223
0,10,0.001,linear,100,train_network_SRMSprop,0.9359925788497218,0.9027777777777778
0,10,0.001,linear,100,train_network_stocastic_ADAM,0.924860853432282,0.9027777777777778
0,10,0.001,softmax,10,train_network_SRMSprop,0.46289424860853434,0.44166666666666665
0,10,0.001,softmax,10,train_network_stocastic_ADAM,0.25788497217068646,0.2222222222222222
0,10,0.001,softmax,25,train_network_SRMSprop,0.650278293135436,0.6388888888888888
0,10,0.001,softmax,25,train_network_stocastic_ADAM,0.6641929499072357,0.6388888888888888
0,10,0.001,softmax,50,train_network_SRMSprop,0.8320964749536178,0.7916666666666666
0,10,0.001,softmax,50,train_network_stocastic_ADAM,0.8320964749536178,0.7916666666666666
0,10,0.001,softmax,100,train_network_SRMSprop,0.9369202226345084,0.9166666666666666
0,10,0.001,softmax,100,train_network_stocastic_ADAM,0.898886827458256,0.8444444444444444
0,25,1.0,sigmoid,10,train_network_SRMSprop,0.9489795918367347,0.9194444444444444
0,25,1.0,sigmoid,10,train_network_stocastic_ADAM,0.9341372912801484,0.8694444444444445
0,25,1.0,sigmoid,25,train_network_SRMSprop,0.9647495361781077,0.9138888888888889
0,25,1.0,sigmoid,25,train_network_stocastic_ADAM,0.9666048237476809,0.925
0,25,1.0,sigmoid,50,train_network_SRMSprop,0.9693877551020408,0.9333333333333333
0,25,1.0,sigmoid,50,train_network_stocastic_ADAM,0.9564007421150278,0.9055555555555556
0,25,1.0,sigmoid,100,train_network_SRMSprop,0.9684601113172542,0.9222222222222223
0,25,1.0,sigmoid,100,train_network_stocastic_ADAM,0.10296846011131726,0.10555555555555556
0,25,1.0,ReLU,10,train_network_SRMSprop,0.9443413729128015,0.9444444444444444
0,25,1.0,ReLU,10,train_network_stocastic_ADAM,0.9554730983302412,0.9361111111111111
0,25,1.0,ReLU,25,train_network_SRMSprop,0.9786641929499073,0.9444444444444444
0,25,1.0,ReLU,25,train_network_stocastic_ADAM,0.9471243042671614,0.9305555555555556
0,25,1.0,ReLU,50,train_network_SRMSprop,0.9554730983302412,0.9055555555555556
0,25,1.0,ReLU,50,train_network_stocastic_ADAM,0.9601113172541744,0.9388888888888889
0,25,1.0,ReLU,100,train_network_SRMSprop,0.9768089053803339,0.9055555555555556
0,25,1.0,ReLU,100,train_network_stocastic_ADAM,0.974025974025974,0.9111111111111111
0,25,1.0,leaky_ReLU,10,train_network_SRMSprop,0.9526901669758813,0.9194444444444444
0,25,1.0,leaky_ReLU,10,train_network_stocastic_ADAM,0.9471243042671614,0.9416666666666667
0,25,1.0,leaky_ReLU,25,train_network_SRMSprop,0.9332096474953617,0.9305555555555556
0,25,1.0,leaky_ReLU,25,train_network_stocastic_ADAM,0.9647495361781077,0.9222222222222223
0,25,1.0,leaky_ReLU,50,train_network_SRMSprop,0.974025974025974,0.95
0,25,1.0,leaky_ReLU,50,train_network_stocastic_ADAM,0.9582560296846011,0.9222222222222223
0,25,1.0,leaky_ReLU,100,train_network_SRMSprop,0.9777365491651205,0.8888888888888888
0,25,1.0,leaky_ReLU,100,train_network_stocastic_ADAM,0.10296846011131726,0.10555555555555556
0,25,1.0,linear,10,train_network_SRMSprop,0.9526901669758813,0.9166666666666666
0,25,1.0,linear,10,train_network_stocastic_ADAM,0.9471243042671614,0.9194444444444444
0,25,1.0,linear,25,train_network_SRMSprop,0.961038961038961,0.9444444444444444
0,25,1.0,linear,25,train_network_stocastic_ADAM,0.9647495361781077,0.9055555555555556
0,25,1.0,linear,50,train_network_SRMSprop,0.9452690166975881,0.9166666666666666
0,25,1.0,linear,50,train_network_stocastic_ADAM,0.9703153988868275,0.9194444444444444
0,25,1.0,linear,100,train_network_SRMSprop,0.9758812615955473,0.9138888888888889
0,25,1.0,linear,100,train_network_stocastic_ADAM,0.10296846011131726,0.10555555555555556
0,25,1.0,softmax,10,train_network_SRMSprop,0.9128014842300557,0.8805555555555555
0,25,1.0,softmax,10,train_network_stocastic_ADAM,0.9183673469387755,0.8722222222222222
0,25,1.0,softmax,25,train_network_SRMSprop,0.9601113172541744,0.9444444444444444
0,25,1.0,softmax,25,train_network_stocastic_ADAM,0.9628942486085343,0.9194444444444444
0,25,1.0,softmax,50,train_network_SRMSprop,0.974025974025974,0.95
0,25,1.0,softmax,50,train_network_stocastic_ADAM,0.9675324675324676,0.9277777777777778
0,25,1.0,softmax,100,train_network_SRMSprop,0.9842300556586271,0.9222222222222223
0,25,1.0,softmax,100,train_network_stocastic_ADAM,0.10296846011131726,0.10555555555555556
0,25,0.1,sigmoid,10,train_network_SRMSprop,0.9786641929499073,0.9472222222222222
0,25,0.1,sigmoid,10,train_network_stocastic_ADAM,0.9879406307977736,0.9444444444444444
0,25,0.1,sigmoid,25,train_network_SRMSprop,0.9879406307977736,0.95
0,25,0.1,sigmoid,25,train_network_stocastic_ADAM,0.9833024118738405,0.9361111111111111
0,25,0.1,sigmoid,50,train_network_SRMSprop,0.9925788497217068,0.9611111111111111
0,25,0.1,sigmoid,50,train_network_stocastic_ADAM,0.9879406307977736,0.925
0,25,0.1,sigmoid,100,train_network_SRMSprop,0.9953617810760668,0.9305555555555556
0,25,0.1,sigmoid,100,train_network_stocastic_ADAM,0.9897959183673469,0.9416666666666667
0,25,0.1,ReLU,10,train_network_SRMSprop,0.9823747680890538,0.95
0,25,0.1,ReLU,10,train_network_stocastic_ADAM,0.9554730983302412,0.9416666666666667
0,25,0.1,ReLU,25,train_network_SRMSprop,0.9768089053803339,0.9222222222222223
0,25,0.1,ReLU,25,train_network_stocastic_ADAM,0.987012987012987,0.9333333333333333
0,25,0.1,ReLU,50,train_network_SRMSprop,0.9897959183673469,0.9444444444444444
0,25,0.1,ReLU,50,train_network_stocastic_ADAM,0.9916512059369202,0.9388888888888889
0,25,0.1,ReLU,100,train_network_SRMSprop,0.9925788497217068,0.95
0,25,0.1,ReLU,100,train_network_stocastic_ADAM,0.9897959183673469,0.9416666666666667
0,25,0.1,leaky_ReLU,10,train_network_SRMSprop,0.9786641929499073,0.9444444444444444
0,25,0.1,leaky_ReLU,10,train_network_stocastic_ADAM,0.9786641929499073,0.9333333333333333
0,25,0.1,leaky_ReLU,25,train_network_SRMSprop,0.9860853432282004,0.9444444444444444
0,25,0.1,leaky_ReLU,25,train_network_stocastic_ADAM,0.987012987012987,0.9333333333333333
0,25,0.1,leaky_ReLU,50,train_network_SRMSprop,0.9888682745825603,0.9444444444444444
0,25,0.1,leaky_ReLU,50,train_network_stocastic_ADAM,0.9823747680890538,0.9416666666666667
0,25,0.1,leaky_ReLU,100,train_network_SRMSprop,0.9860853432282004,0.9638888888888889
0,25,0.1,leaky_ReLU,100,train_network_stocastic_ADAM,0.9897959183673469,0.9388888888888889
0,25,0.1,linear,10,train_network_SRMSprop,0.961038961038961,0.9416666666666667
0,25,0.1,linear,10,train_network_stocastic_ADAM,0.9823747680890538,0.9333333333333333
0,25,0.1,linear,25,train_network_SRMSprop,0.9935064935064936,0.9555555555555556
0,25,0.1,linear,25,train_network_stocastic_ADAM,0.9823747680890538,0.9527777777777777
0,25,0.1,linear,50,train_network_SRMSprop,0.9833024118738405,0.9333333333333333
0,25,0.1,linear,50,train_network_stocastic_ADAM,0.9749536178107606,0.9277777777777778
0,25,0.1,linear,100,train_network_SRMSprop,0.9962894248608535,0.95
0,25,0.1,linear,100,train_network_stocastic_ADAM,0.987012987012987,0.9361111111111111
0,25,0.1,softmax,10,train_network_SRMSprop,0.9703153988868275,0.9388888888888889
0,25,0.1,softmax,10,train_network_stocastic_ADAM,0.9601113172541744,0.9416666666666667
0,25,0.1,softmax,25,train_network_SRMSprop,0.9842300556586271,0.9416666666666667
0,25,0.1,softmax,25,train_network_stocastic_ADAM,0.9814471243042672,0.95
0,25,0.1,softmax,50,train_network_SRMSprop,0.987012987012987,0.9361111111111111
0,25,0.1,softmax,50,train_network_stocastic_ADAM,0.9823747680890538,0.925
0,25,0.1,softmax,100,train_network_SRMSprop,0.9907235621521335,0.95
0,25,0.1,softmax,100,train_network_stocastic_ADAM,0.9897959183673469,0.9527777777777777
0,25,0.01,sigmoid,10,train_network_SRMSprop,0.9359925788497218,0.9111111111111111
0,25,0.01,sigmoid,10,train_network_stocastic_ADAM,0.9183673469387755,0.8805555555555555
0,25,0.01,sigmoid,25,train_network_SRMSprop,0.9703153988868275,0.9472222222222222
0,25,0.01,sigmoid,25,train_network_stocastic_ADAM,0.9619666048237476,0.9555555555555556
0,25,0.01,sigmoid,50,train_network_SRMSprop,0.9907235621521335,0.9583333333333334
0,25,0.01,sigmoid,50,train_network_stocastic_ADAM,0.9758812615955473,0.95
0,25,0.01,sigmoid,100,train_network_SRMSprop,0.9916512059369202,0.9638888888888889
0,25,0.01,sigmoid,100,train_network_stocastic_ADAM,0.9879406307977736,0.95
0,25,0.01,ReLU,10,train_network_SRMSprop,0.9267161410018553,0.9083333333333333
0,25,0.01,ReLU,10,train_network_stocastic_ADAM,0.9053803339517625,0.9055555555555556
0,25,0.01,ReLU,25,train_network_SRMSprop,0.9749536178107606,0.9277777777777778
0,25,0.01,ReLU,25,train_network_stocastic_ADAM,0.9573283858998145,0.9527777777777777
0,25,0.01,ReLU,50,train_network_SRMSprop,0.9888682745825603,0.9583333333333334
0,25,0.01,ReLU,50,train_network_stocastic_ADAM,0.9814471243042672,0.9638888888888889
0,25,0.01,ReLU,100,train_network_SRMSprop,0.9935064935064936,0.9472222222222222
0,25,0.01,ReLU,100,train_network_stocastic_ADAM,0.9851576994434137,0.9388888888888889
0,25,0.01,leaky_ReLU,10,train_network_SRMSprop,0.9239332096474954,0.9111111111111111
0,25,0.01,leaky_ReLU,10,train_network_stocastic_ADAM,0.9081632653061225,0.8944444444444445
0,25,0.01,leaky_ReLU,25,train_network_SRMSprop,0.9749536178107606,0.9472222222222222
0,25,0.01,leaky_ReLU,25,train_network_stocastic_ADAM,0.9628942486085343,0.9305555555555556
0,25,0.01,leaky_ReLU,50,train_network_SRMSprop,0.9860853432282004,0.9694444444444444
0,25,0.01,leaky_ReLU,50,train_network_stocastic_ADAM,0.9786641929499073,0.9527777777777777
0,25,0.01,leaky_ReLU,100,train_network_SRMSprop,0.9953617810760668,0.9583333333333334
0,25,0.01,leaky_ReLU,100,train_network_stocastic_ADAM,0.9907235621521335,0.9611111111111111
0,25,0.01,linear,10,train_network_SRMSprop,0.9341372912801484,0.9166666666666666
0,25,0.01,linear,10,train_network_stocastic_ADAM,0.9239332096474954,0.8388888888888889
0,25,0.01,linear,25,train_network_SRMSprop,0.9730983302411874,0.95
0,25,0.01,linear,25,train_network_stocastic_ADAM,0.9693877551020408,0.9166666666666666
0,25,0.01,linear,50,train_network_SRMSprop,0.9888682745825603,0.9555555555555556
0,25,0.01,linear,50,train_network_stocastic_ADAM,0.9805194805194806,0.9527777777777777
0,25,0.01,linear,100,train_network_SRMSprop,0.9944341372912802,0.9611111111111111
0,25,0.01,linear,100,train_network_stocastic_ADAM,0.9860853432282004,0.95
0,25,0.01,softmax,10,train_network_SRMSprop,0.9369202226345084,0.9083333333333333
0,25,0.01,softmax,10,train_network_stocastic_ADAM,0.9165120593692022,0.8861111111111111
0,25,0.01,softmax,25,train_network_SRMSprop,0.974025974025974,0.9388888888888889
0,25,0.01,softmax,25,train_network_stocastic_ADAM,0.9554730983302412,0.9194444444444444
0,25,0.01,softmax,50,train_network_SRMSprop,0.9897959183673469,0.9361111111111111
0,25,0.01,softmax,50,train_network_stocastic_ADAM,0.9823747680890538,0.9583333333333334
0,25,0.01,softmax,100,train_network_SRMSprop,0.9944341372912802,0.9527777777777777
0,25,0.01,softmax,100,train_network_stocastic_ADAM,0.9897959183673469,0.9388888888888889
0,25,0.001,sigmoid,10,train_network_SRMSprop,0.3293135435992579,0.30833333333333335
0,25,0.001,sigmoid,10,train_network_stocastic_ADAM,0.3450834879406308,0.3527777777777778
0,25,0.001,sigmoid,25,train_network_SRMSprop,0.6846011131725418,0.6611111111111111
0,25,0.001,sigmoid,25,train_network_stocastic_ADAM,0.5018552875695733,0.5083333333333333
0,25,0.001,sigmoid,50,train_network_SRMSprop,0.8487940630797773,0.8222222222222222
0,25,0.001,sigmoid,50,train_network_stocastic_ADAM,0.7717996289424861,0.7583333333333333
0,25,0.001,sigmoid,100,train_network_SRMSprop,0.935064935064935,0.8666666666666667
0,25,0.001,sigmoid,100,train_network_stocastic_ADAM,0.9322820037105751,0.9083333333333333
0,25,0.001,ReLU,10,train_network_SRMSprop,0.27736549165120594,0.28888888888888886
0,25,0.001,ReLU,10,train_network_stocastic_ADAM,0.29591836734693877,0.33055555555555555
0,25,0.001,ReLU,25,train_network_SRMSprop,0.6966604823747681,0.6666666666666666
0,25,0.001,ReLU,25,train_network_stocastic_ADAM,0.614100185528757,0.6222222222222222
0,25,0.001,ReLU,50,train_network_SRMSprop,0.8450834879406308,0.8444444444444444
0,25,0.001,ReLU,50,train_network_stocastic_ADAM,0.8385899814471243,0.8083333333333333
0,25,0.001,ReLU,100,train_network_SRMSprop,0.935064935064935,0.9083333333333333
0,25,0.001,ReLU,100,train_network_stocastic_ADAM,0.9276437847866419,0.8777777777777778
0,25,0.001,leaky_ReLU,10,train_network_SRMSprop,0.25510204081632654,0.26666666666666666
0,25,0.001,leaky_ReLU,10,train_network_stocastic_ADAM,0.2532467532467532,0.25833333333333336
0,25,0.001,leaky_ReLU,25,train_network_SRMSprop,0.5705009276437848,0.5527777777777778
0,25,0.001,leaky_ReLU,25,train_network_stocastic_ADAM,0.5371057513914657,0.5388888888888889
0,25,0.001,leaky_ReLU,50,train_network_SRMSprop,0.8293135435992579,0.7972222222222223
0,25,0.001,leaky_ReLU,50,train_network_stocastic_ADAM,0.7931354359925789,0.7472222222222222
0,25,0.001,leaky_ReLU,100,train_network_SRMSprop,0.937847866419295,0.8722222222222222
0,25,0.001,leaky_ReLU,100,train_network_stocastic_ADAM,0.9202226345083488,0.8861111111111111
0,25,0.001,linear,10,train_network_SRMSprop,0.19294990723562153,0.18611111111111112
0,25,0.001,linear,10,train_network_stocastic_ADAM,0.23840445269016697,0.20277777777777778
