epoch,train_acc,test_acc,overfit_gap
1,0.7466607142857142,0.7816428571428572,-0.03498214285714296
2,0.7923392857142857,0.7842857142857143,0.008053571428571438
3,0.745,0.7870714285714285,-0.04207142857142854
4,0.8226607142857143,0.8168571428571428,0.0058035714285714635
5,0.764625,0.7886428571428571,-0.02401785714285709
6,0.7667678571428571,0.8093571428571429,-0.042589285714285774
7,0.8168571428571428,0.7890714285714285,0.027785714285714302
8,0.7990892857142857,0.7937857142857143,0.0053035714285714075
9,0.8213392857142857,0.8175714285714286,0.0037678571428571006
10,0.8073035714285715,0.8091428571428572,-0.00183928571428571
11,0.8102678571428571,0.8082857142857143,0.0019821428571428212
12,0.8113928571428571,0.8091428571428572,0.0022499999999999742
13,0.8035357142857142,0.7999285714285714,0.003607142857142809
14,0.8412857142857143,0.8088571428571428,0.03242857142857147
15,0.8293571428571429,0.8325714285714285,-0.003214285714285614
16,0.8181428571428572,0.7959285714285714,0.022214285714285742
17,0.8156607142857143,0.825,-0.009339285714285661
18,0.8200892857142857,0.8205714285714286,-0.0004821428571428754
19,0.82125,0.8164285714285714,0.004821428571428643
20,0.7974642857142857,0.8359285714285715,-0.03846428571428573
21,0.8349285714285715,0.8311428571428572,0.003785714285714281
22,0.8417857142857142,0.8322142857142857,0.009571428571428564
23,0.8528571428571429,0.838,0.014857142857142902
24,0.8241785714285714,0.8225,0.0016785714285714182
25,0.827125,0.8215714285714286,0.00555357142857138
26,0.8104464285714286,0.7882857142857143,0.02216071428571431
27,0.8211607142857142,0.8078571428571428,0.013303571428571415
28,0.7744821428571429,0.8292857142857143,-0.054803571428571396
29,0.8399107142857143,0.7457857142857143,0.09412500000000001
30,0.8166964285714285,0.8272857142857143,-0.010589285714285745
31,0.7588214285714285,0.8197857142857143,-0.060964285714285804
32,0.8350535714285714,0.8235714285714286,0.011482142857142774
33,0.830125,0.8150714285714286,0.015053571428571444
34,0.83825,0.8358571428571429,0.0023928571428571965
35,0.8493214285714286,0.8407142857142857,0.008607142857142813
36,0.8304285714285714,0.8375,-0.007071428571428617
37,0.8349107142857143,0.8279285714285715,0.006982142857142826
38,0.7502321428571429,0.8284285714285714,-0.0781964285714285
39,0.7776428571428572,0.8455,-0.06785714285714284
40,0.8361071428571428,0.8399285714285715,-0.0038214285714286422
41,0.8325892857142857,0.8337857142857142,-0.0011964285714285428
42,0.8346607142857143,0.7914285714285715,0.04323214285714283
43,0.8373035714285715,0.8377857142857142,-0.0004821428571427644
44,0.8206428571428571,0.7975,0.02314285714285713
45,0.8436607142857143,0.8355714285714285,0.008089285714285799
46,0.8396428571428571,0.8398571428571429,-0.0002142857142857224
47,0.8409821428571429,0.8168571428571428,0.024125000000000063
48,0.84975,0.8355,0.014249999999999985
49,0.8132321428571428,0.806,0.007232142857142798
50,0.8392142857142857,0.7872857142857143,0.051928571428571435
51,0.8435535714285715,0.8267142857142857,0.016839285714285723
52,0.8243392857142857,0.816,0.008339285714285771
53,0.8031607142857143,0.7805714285714286,0.022589285714285756
54,0.8119642857142857,0.7991428571428572,0.01282142857142854
55,0.8313571428571429,0.8152142857142857,0.016142857142857236
56,0.7906071428571428,0.7815,0.00910714285714287
57,0.8158928571428572,0.8106428571428571,0.005250000000000088
58,0.8084107142857143,0.8323571428571429,-0.02394642857142859
59,0.8305535714285714,0.7932142857142858,0.037339285714285686
60,0.8385178571428571,0.8257142857142857,0.012803571428571359
61,0.815625,0.8214285714285714,-0.0058035714285713524
62,0.10010714285714285,0.09957142857142857,0.0005357142857142783
63,0.10010714285714285,0.09957142857142857,0.0005357142857142783
64,0.10010714285714285,0.09957142857142857,0.0005357142857142783
65,0.10010714285714285,0.09957142857142857,0.0005357142857142783
66,0.10010714285714285,0.09957142857142857,0.0005357142857142783
67,0.10010714285714285,0.09957142857142857,0.0005357142857142783
68,0.10010714285714285,0.09957142857142857,0.0005357142857142783
69,0.10010714285714285,0.09957142857142857,0.0005357142857142783
70,0.10010714285714285,0.09957142857142857,0.0005357142857142783
71,0.10010714285714285,0.09957142857142857,0.0005357142857142783
72,0.10010714285714285,0.09957142857142857,0.0005357142857142783
73,0.10010714285714285,0.09957142857142857,0.0005357142857142783
74,0.10010714285714285,0.09957142857142857,0.0005357142857142783
75,0.10010714285714285,0.09957142857142857,0.0005357142857142783
76,0.10010714285714285,0.09957142857142857,0.0005357142857142783
77,0.10010714285714285,0.09957142857142857,0.0005357142857142783
78,0.10010714285714285,0.09957142857142857,0.0005357142857142783
79,0.10010714285714285,0.09957142857142857,0.0005357142857142783
80,0.10010714285714285,0.09957142857142857,0.0005357142857142783
81,0.10010714285714285,0.09957142857142857,0.0005357142857142783
82,0.10010714285714285,0.09957142857142857,0.0005357142857142783
83,0.10010714285714285,0.09957142857142857,0.0005357142857142783
84,0.10010714285714285,0.09957142857142857,0.0005357142857142783
85,0.10010714285714285,0.09957142857142857,0.0005357142857142783
86,0.10010714285714285,0.09957142857142857,0.0005357142857142783
87,0.10010714285714285,0.09957142857142857,0.0005357142857142783
88,0.10010714285714285,0.09957142857142857,0.0005357142857142783
89,0.10010714285714285,0.09957142857142857,0.0005357142857142783
90,0.10010714285714285,0.09957142857142857,0.0005357142857142783
91,0.10010714285714285,0.09957142857142857,0.0005357142857142783
92,0.10010714285714285,0.09957142857142857,0.0005357142857142783
93,0.10010714285714285,0.09957142857142857,0.0005357142857142783
94,0.10010714285714285,0.09957142857142857,0.0005357142857142783
95,0.10010714285714285,0.09957142857142857,0.0005357142857142783
