epoch,train_acc,test_acc,overfit_gap
1,0.9219821428571429,0.9177142857142857,0.0042678571428571566
2,0.9375535714285714,0.9350714285714286,0.002482142857142877
3,0.9489107142857143,0.9435714285714286,0.005339285714285658
4,0.944875,0.9436428571428571,0.0012321428571429038
5,0.9596785714285714,0.9486428571428571,0.01103571428571426
6,0.9655535714285715,0.9587857142857142,0.006767857142857214
7,0.9609821428571429,0.9427857142857143,0.018196428571428558
8,0.9591964285714286,0.9536428571428571,0.005553571428571491
9,0.969625,0.9577142857142857,0.011910714285714219
10,0.9647857142857142,0.9534285714285714,0.011357142857142843
11,0.9643571428571428,0.9557857142857142,0.008571428571428563
12,0.9694285714285714,0.9607857142857142,0.008642857142857174
13,0.9700714285714286,0.9622142857142857,0.007857142857142896
14,0.9710357142857143,0.9555,0.01553571428571432
15,0.9663571428571428,0.9555,0.010857142857142787
16,0.9758571428571429,0.9607857142857142,0.015071428571428624
17,0.972375,0.9612857142857143,0.01108928571428569
18,0.9771785714285715,0.967,0.010178571428571481
19,0.9773928571428572,0.9611428571428572,0.016249999999999987
20,0.9764464285714286,0.9638571428571429,0.012589285714285747
21,0.9759642857142857,0.9627857142857142,0.013178571428571484
22,0.9759285714285715,0.9593571428571429,0.01657142857142857
23,0.9782321428571429,0.9653571428571428,0.01287500000000008
24,0.9768571428571429,0.9643571428571428,0.012500000000000067
25,0.9779821428571429,0.9601428571428572,0.017839285714285724
26,0.97925,0.9671428571428572,0.01210714285714276
27,0.9739285714285715,0.9589285714285715,0.015000000000000013
28,0.9675,0.9588571428571429,0.008642857142857174
29,0.9795178571428571,0.9634285714285714,0.016089285714285695
30,0.9730357142857143,0.9545,0.018535714285714322
31,0.9759642857142857,0.9625,0.013464285714285706
32,0.9722142857142857,0.9574285714285714,0.014785714285714291
33,0.9785892857142857,0.9625,0.016089285714285695
34,0.9810178571428572,0.9614285714285714,0.019589285714285753
35,0.9818392857142857,0.9620714285714286,0.019767857142857115
36,0.9748214285714286,0.9647857142857142,0.01003571428571437
37,0.9797857142857143,0.9635,0.016285714285714237
38,0.9817142857142858,0.9647857142857142,0.016928571428571515
39,0.9771071428571428,0.9594285714285714,0.017678571428571432
40,0.9768392857142857,0.9629285714285715,0.01391071428571422
41,0.9813392857142857,0.9659285714285715,0.015410714285714278
42,0.9763214285714286,0.9658571428571429,0.010464285714285704
43,0.9808928571428571,0.9645714285714285,0.016321428571428598
44,0.977375,0.9637857142857142,0.013589285714285748
45,0.9763928571428572,0.9641428571428572,0.012249999999999983
46,0.9793928571428572,0.9648571428571429,0.014535714285714318
47,0.9741428571428571,0.9633571428571429,0.010785714285714176
48,0.975625,0.9609285714285715,0.0146964285714285
49,0.9769464285714285,0.9657142857142857,0.011232142857142802
50,0.9799464285714286,0.9648571428571429,0.015089285714285694
51,0.981125,0.9665714285714285,0.014553571428571499
52,0.9869642857142857,0.9669285714285715,0.020035714285714268
53,0.982375,0.9670714285714286,0.015303571428571416
54,0.9843035714285714,0.9710714285714286,0.013232142857142803
55,0.9831964285714285,0.9679285714285715,0.015267857142857055
56,0.9841785714285715,0.9645,0.019678571428571434
57,0.9819821428571428,0.9673571428571428,0.014624999999999999
58,0.9796964285714286,0.9682857142857143,0.011410714285714274
59,0.9823214285714286,0.9639285714285715,0.0183928571428571
60,0.9797142857142858,0.9616428571428571,0.018071428571428627
61,0.9810357142857142,0.9617857142857142,0.01924999999999999
62,0.9844821428571429,0.9641428571428572,0.02033928571428567
63,0.9809642857142857,0.9641428571428572,0.016821428571428543
64,0.9809107142857143,0.9643571428571428,0.0165535714285715
65,0.9812142857142857,0.9611428571428572,0.020071428571428518
66,0.9857142857142858,0.9657857142857142,0.019928571428571518
67,0.9823035714285714,0.9665,0.01580357142857136
68,0.9831607142857143,0.9635,0.019660714285714254
69,0.9789821428571429,0.9662142857142857,0.01276785714285722
70,0.9826964285714286,0.963,0.019696428571428615
71,0.9851071428571428,0.9656428571428571,0.019464285714285712
72,0.9815892857142857,0.9677142857142857,0.01387499999999997
73,0.9748035714285714,0.9592857142857143,0.015517857142857139
74,0.9837321428571428,0.9659285714285715,0.017803571428571363
75,0.9824821428571429,0.9657857142857142,0.016696428571428612
76,0.9808035714285714,0.9640714285714286,0.016732142857142862
77,0.9822678571428571,0.9617857142857142,0.020482142857142893
78,0.9829642857142857,0.9661428571428572,0.016821428571428543
79,0.9837678571428572,0.9637857142857142,0.019982142857142948
80,0.9786428571428571,0.9619285714285715,0.01671428571428568
81,0.9805892857142857,0.9657142857142857,0.014874999999999972
82,0.9814821428571429,0.9631428571428572,0.01833928571428567
83,0.9819642857142857,0.9597857142857142,0.022178571428571492
84,0.9808214285714286,0.9622142857142857,0.018607142857142933
85,0.9843035714285714,0.9615,0.022803571428571368
86,0.981125,0.9615714285714285,0.019553571428571503
87,0.9880178571428572,0.9552142857142857,0.03280357142857149
88,0.9811428571428571,0.9590714285714286,0.02207142857142852
89,0.9824821428571429,0.9592142857142857,0.023267857142857173
90,0.9849285714285714,0.9677857142857142,0.017142857142857126
91,0.9814821428571429,0.9562142857142857,0.025267857142857175
92,0.9797678571428572,0.964,0.015767857142857222
93,0.9824821428571429,0.9610714285714286,0.021410714285714283
94,0.9842142857142857,0.9651428571428572,0.019071428571428517
95,0.9851071428571428,0.9687142857142857,0.016392857142857098
96,0.9831964285714285,0.9635714285714285,0.019625000000000004
97,0.9860892857142857,0.9591428571428572,0.026946428571428482
98,0.9866607142857143,0.9682142857142857,0.01844642857142864
99,0.9852857142857143,0.9661428571428572,0.019142857142857128
100,0.9852857142857143,0.9666428571428571,0.018642857142857183
