epoch,train_acc,test_acc,overfit_gap
47,0.8528749942779541,0.8544285893440247,-0.0015535950660705566
48,0.8523035645484924,0.8581428527832031,-0.005839288234710693
49,0.852196455001831,0.8567857146263123,-0.004589259624481201
50,0.8511250019073486,0.8367142677307129,0.014410734176635742
51,0.851107120513916,0.8549285531044006,-0.003821432590484619
52,0.8537142872810364,0.8488571643829346,0.004857122898101807
53,0.8516250252723694,0.8135714530944824,0.03805357217788696
54,0.8519464135169983,0.8067857027053833,0.04516071081161499
55,0.8501607179641724,0.8489285707473755,0.001232147216796875
56,0.8513928651809692,0.8575714230537415,-0.006178557872772217
57,0.8509107232093811,0.8460714221000671,0.004839301109313965
58,0.8521785736083984,0.8414999842643738,0.010678589344024658
59,0.8518928289413452,0.8490714430809021,0.0028213858604431152
60,0.8518750071525574,0.822857141494751,0.029017865657806396
61,0.8529642820358276,0.8423571586608887,0.010607123374938965
62,0.8516250252723694,0.8489285707473755,0.0026964545249938965
63,0.8492857217788696,0.8357856869697571,0.013500034809112549
64,0.8507500290870667,0.8562856912612915,-0.0055356621742248535
65,0.8525535464286804,0.8498571515083313,0.002696394920349121
66,0.8521785736083984,0.8448571562767029,0.007321417331695557
67,0.8542500138282776,0.8532142639160156,0.0010357499122619629
68,0.8508392572402954,0.8493571281433105,0.0014821290969848633
69,0.850928544998169,0.8393571376800537,0.011571407318115234
70,0.8510892987251282,0.8378571271896362,0.013232171535491943
71,0.8517678380012512,0.854285717010498,-0.002517879009246826
72,0.8492321372032166,0.8297857046127319,0.01944643259048462
73,0.8458035588264465,0.8063571453094482,0.03944641351699829
74,0.8471249938011169,0.8465714454650879,0.0005535483360290527
75,0.8448749780654907,0.8262143135070801,0.018660664558410645
76,0.8471249938011169,0.8335000276565552,0.013624966144561768
77,0.8464285731315613,0.8310714364051819,0.015357136726379395
78,0.8449821472167969,0.822857141494751,0.0221250057220459
79,0.8439464569091797,0.8489285707473755,-0.004982113838195801
80,0.8478749990463257,0.8356428742408752,0.01223212480545044
81,0.8472856879234314,0.8439285755157471,0.003357112407684326
82,0.8462321162223816,0.8442857265472412,0.0019463896751403809
83,0.8462321162223816,0.8397856950759888,0.006446421146392822
84,0.8425178527832031,0.8519999980926514,-0.009482145309448242
85,0.8442857265472412,0.8379999995231628,0.006285727024078369
86,0.8422499895095825,0.8262143135070801,0.01603567600250244
87,0.8448928594589233,0.8323571681976318,0.012535691261291504
88,0.845714271068573,0.8312857151031494,0.014428555965423584
89,0.8469642996788025,0.8414285778999329,0.005535721778869629
90,0.845589280128479,0.8301428556442261,0.01544642448425293
91,0.8475178480148315,0.849142849445343,-0.0016250014305114746
92,0.847553551197052,0.838857114315033,0.008696436882019043
93,0.846928596496582,0.8364999890327454,0.01042860746383667
94,0.8445535898208618,0.8409285545349121,0.003625035285949707
95,0.8463392853736877,0.8482142686843872,-0.0018749833106994629
96,0.8448571562767029,0.8304286003112793,0.014428555965423584
97,0.8434643149375916,0.8418571352958679,0.0016071796417236328
98,0.846928596496582,0.8024285435676575,0.04450005292892456
99,0.8451964259147644,0.8527857065200806,-0.007589280605316162
100,0.8465357422828674,0.8418571352958679,0.004678606986999512
