epoch,train_acc,test_acc,overfit_gap
55,0.9790892857142857,0.9638571428571429,0.015232142857142805
56,0.9782678571428571,0.9602857142857143,0.017982142857142835
57,0.9799642857142857,0.961,0.018964285714285767
58,0.9849821428571428,0.9651428571428572,0.019839285714285615
59,0.9779107142857143,0.9597142857142857,0.018196428571428558
60,0.973125,0.9607142857142857,0.012410714285714275
61,0.9824107142857142,0.9647857142857142,0.017625000000000002
62,0.9816785714285714,0.9616428571428571,0.020035714285714268
63,0.98225,0.9663571428571428,0.015892857142857153
64,0.98075,0.9612857142857143,0.019464285714285712
65,0.9837142857142858,0.9646428571428571,0.019071428571428628
66,0.9836607142857143,0.9647142857142857,0.018946428571428586
67,0.9808928571428571,0.9642142857142857,0.01667857142857143
68,0.9762857142857143,0.9625714285714285,0.01371428571428579
69,0.9826964285714286,0.9663571428571428,0.01633928571428578
70,0.9832142857142857,0.96,0.023214285714285743
71,0.9779642857142857,0.9587142857142857,0.01924999999999999
72,0.9829107142857143,0.9569285714285715,0.025982142857142843
73,0.9807321428571428,0.9626428571428571,0.018089285714285697
74,0.9799464285714286,0.9624285714285714,0.01751785714285714
75,0.9814107142857142,0.9623571428571429,0.019053571428571336
76,0.9826964285714286,0.9597142857142857,0.02298214285714284
77,0.9861964285714285,0.969,0.017196428571428557
78,0.9830178571428572,0.9630714285714286,0.019946428571428587
79,0.9848214285714286,0.9587142857142857,0.026107142857142884
80,0.9851428571428571,0.9642142857142857,0.020928571428571408
81,0.9806428571428571,0.9625714285714285,0.018071428571428627
82,0.9784821428571429,0.9574285714285714,0.02105357142857145
83,0.9820714285714286,0.9624285714285714,0.019642857142857184
84,0.9846785714285714,0.9642857142857143,0.0203928571428571
85,0.9763571428571428,0.955,0.021357142857142852
86,0.9815178571428571,0.9615714285714285,0.019946428571428587
87,0.9862142857142857,0.9525714285714286,0.033642857142857086
88,0.981,0.9556428571428571,0.025357142857142856
89,0.98275,0.9557142857142857,0.027035714285714274
90,0.9833214285714286,0.9616428571428571,0.021678571428571436
91,0.9753214285714286,0.9586428571428571,0.01667857142857143
92,0.9864285714285714,0.9605714285714285,0.025857142857142912
93,0.9850178571428572,0.9652857142857143,0.019732142857142865
94,0.9845535714285715,0.9626428571428571,0.02191071428571434
95,0.9846071428571429,0.9602857142857143,0.024321428571428605
96,0.9822142857142857,0.9602142857142857,0.02200000000000002
97,0.9831428571428571,0.9650714285714286,0.018071428571428516
98,0.98375,0.9575714285714285,0.026178571428571495
99,0.985625,0.9640714285714286,0.021553571428571394
100,0.9836071428571429,0.9614285714285714,0.022178571428571492
